skip	V	5.00	(1.96)	2692	(1396)	577	456	121	580	487	93	4.10	4.60
skit	N	4.96	(1.84)	2265	(833)	582	671	-89	587	673	-86	3.27	4.00
skull	N	6.82	(0.61)	1484	(706)	576	750	-174	573	733	-160	3.93	4.30
sky	N	6.93	(0.38)	1527	(575)	516	669	-153	521	666	-145	4.36	6.13
slang	N	3.89	(2.28)	2780	(1669)	529	607	-78	529	607	-78	3.29	5.60
sling	B	5.32	(1.61)	2738	(1456)	550	545	5	575	592	-17	3.10	3.50
slob	N	5.68	(1.63)	2195	(935)	614	684	-70	649	698	-49	2.75	4.58
slogan	N	5.11	(1.87)	2482	(1117)	524	627	-103	612	696	-84	3.46	3.98
slouch	B	5.82	(1.33)	2415	(1110)	739	739	0	739	739	0	2.29	4.73
sludge	N	4.29	(2.00)	2409	(1364)	536	629	-93	536	629	-93	2.81	2.33
slug	B	6.43	(1.20)	1676	(651)	788	941	-153	753	895	-142	3.73	3.70
smack	V	6.07	(1.25)	2730	(2307)	557	512	45	582	554	28	3.60	5.68
smear	B	5.29	(1.38)	2035	(811)	550	516	34	576	565	11	3.51	4.45
smell	B	5.07	(1.82)	2903	(1382)	537	510	27	554	538	16	4.17	6.68
smirk	B	5.79	(1.42)	2179	(1082)	596	604	-8	632	634	-2	2.94	3.85
smoke	B	6.50	(1.14)	1518	(579)	488	502	-14	506	510	-4	4.46	5.95
smudge	B	5.64	(1.25)	2191	(1008)	625	723	-98	625	723	-98	2.56	4.30
snail	N	6.68	(1.02)	1786	(1327)	715	722	-7	707	716	-9	4.03	4.55
snare	B	4.46	(1.71)	2395	(763)	485	604	-119	504	614	-110	3.10	3.00
sneer	B	4.36	(2.20)	2016	(1055)	621	579	42	644	620	24	2.99	2.98
sniff	V	5.71	(1.49)	2231	(1317)	672	620	52	654	622	32	3.49	4.73
soak	V	5.32	(1.66)	2236	(934)	578	481	97	570	547	23	3.74	4.70
soar	V	5.54	(1.67)	2315	(1076)	588	565	23	571	617	-46	3.44	3.55
sob	B	6.00	(1.44)	2042	(745)	542	533	9	617	609	8	3.50	3.80
soccer	N	6.68	(0.67)	1877	(934)	494	597	-103	494	597	-103	3.88	4.90
soda	N	6.79	(0.57)	1661	(650)	494	588	-94	510	597	-87	3.56	6.70
sodium	N	4.37	(2.10)	2979	(1917)	567	624	-57	567	624	-57	3.34	4.35
sofa	N	6.71	(0.66)	1685	(1091)	601	706	-105	601	706	-105	3.18	5.40
solve	V	4.46	(1.99)	2120	(947)	657	477	180	637	532	105	4.58	6.00
son	N	6.54	(0.92)	2159	(1099)	503	578	-75	514	585	-71	4.72	4.90
sonar	N	3.68	(1.93)	2965	(1397)	593	654	-61	593	654	-61	2.70	2.60
song	N	5.89	(1.29)	2795	(2031)	458	595	-137	472	590	-118	4.97	6.58
soothe	V	4.61	(1.95)	2035	(812)	722	597	125	625	625	0	3.00	4.20
sorrow	N	4.89	(1.75)	2320	(1347)	563	587	-24	744	799	-55	3.51	4.50
soul	N	4.68	(2.09)	3067	(1576)	559	676	-117	558	663	-105	4.58	5.25
soup	N	6.75	(0.84)	1512	(709)	466	573	-107	476	577	-101	3.81	5.90
source	N	2.96	(1.71)	3291	(1446)	590	663	-73	580	646	-66	5.37	5.15
spa	N	6.86	(0.45)	1767	(887)	551	642	-91	551	642	-91	3.01	5.20
speak	V	5.75	(1.60)	2009	(957)	614	455	159	577	500	77	5.06	6.58
speck	N	4.93	(1.78)	2069	(695)	654	696	-42	663	697	-34	2.86	3.70
speech	N	4.57	(2.06)	3041	(1723)	512	582	-70	516	585	-69	4.59	5.73
spell	B	4.71	(1.94)	3067	(1774)	499	522	-23	512	539	-27	4.67	5.15
spend	V	4.57	(2.01)	2490	(1033)	639	453	186	591	497	94	4.99	5.73
sphere	N	6.36	(1.22)	2231	(1401)	740	878	-138	722	854	-132	4.14	3.93
spice	B	6.19	(0.96)	1794	(595)	515	548	-33	547	589	-42	3.61	5.23
spike	B	5.89	(1.42)	2310	(853)	622	714	-92	595	683	-88	3.79	4.10
spine	N	6.21	(1.26)	1918	(600)	575	689	-114	577	687	-110	3.74	5.00
splice	B	4.41	(2.21)	2742	(1151)	597	572	25	631	619	12	3.15	2.93
sponge	B	6.50	(1.29)	1701	(554)	505	621	-116	535	635	-100	3.29	4.83
spouse	N	6.32	(1.25)	2315	(975)	549	598	-49	576	610	-34	3.78	4.58
spray	B	6.30	(1.17)	2617	(1639)	483	506	-23	521	539	-18	3.92	5.85
spur	B	4.48	(2.23)	2725	(1552)	569	574	-5	547	596	-49	3.40	3.10
spurn	V	2.36	(1.57)	2480	(1160)							2.30	2.13
squad	N	5.52	(1.55)	2408	(1513)	463	624	-161	482	626	-144	3.77	4.13
squash	B	5.89	(1.45)	1951	(1137)	540	553	-13	563	578	-15	3.29	3.58
squeal	B	5.71	(1.49)	2457	(1708)	584	576	8	650	645	5	3.16	3.88
squirm	V	4.96	(1.77)	2658	(1237)	701	565	136	703	652	51	3.30	3.65
stack	B	6.04	(1.26)	2599	(2212)	466	567	-101	484	568	-84	4.29	4.30
stair	N	6.50	(1.11)	2107	(1106)	573	684	-111	585	668	-83	3.81	5.88
stalk	V	4.82	(1.96)	2290	(1214)	557	576	-19	582	607	-25	3.38	4.15
starve	V	5.26	(1.65)	2860	(1905)	695	529	166	609	543	66	3.63	5.35
statue	N	6.54	(1.07)	1908	(803)	650	799	-149	635	778	-143	3.95	4.65
status	N	2.11	(1.47)	3258	(1495)	500	573	-73	500	573	-73	4.64	5.25
steak	N	6.96	(0.19)	1559	(434)	493	564	-71	515	573	-58	3.30	5.45
steal	V	4.93	(1.98)	3199	(2009)	596	525	71	585	554	31	4.46	4.78
steam	B	6.61	(0.69)	1685	(680)	464	554	-90	486	569	-83	3.82	5.35
stick	B	6.67	(0.88)	1767	(737)	512	445	67	510	470	40	4.59	5.28
stifle	V	3.68	(1.96)	3273	(1857)	633	537	96	645	609	36	3.21	3.18
sting	B	6.18	(1.02)	2040	(1581)	469	556	-87	520	583	-63	3.65	4.70
stint	N	2.14	(1.53)	2589	(1732)	646	703	-57	646	703	-57	2.79	2.08
story	N	5.96	(1.48)	2173	(929)	464	583	-119	479	574	-95	5.14	5.38
stow	V	3.57	(2.25)	2200	(1179)	681	644	37	681	644	37	2.26	2.70
strap	B	6.04	(1.32)	1983	(776)	492	581	-89	526	596	-70	3.87	4.98
street	N	6.71	(0.66)	2364	(2329)	541	673	-132	544	671	-127	4.94	6.55
stride	B	5.07	(1.86)	2160	(1064)	591	626	-35	625	646	-21	3.20	4.28
strive	V	3.79	(1.93)	2669	(1777)	654	557	97	650	592	58	3.64	4.08
studio	N	6.18	(1.06)	1840	(910)	442	585	-143	461	595	-134	4.31	4.33
stun	V	4.71	(1.96)	2195	(1151)	585	631	-46	569	605	-36	3.78	3.80
stupor	N	3.04	(1.69)	3006	(1433)	707	777	-70	707	777	-70	2.41	2.65
subdue	V	3.26	(1.43)	3262	(2086)	899	940	-41	840	871	-31	3.32	3.10
submit	V	3.89	(2.06)	2353	(1734)	654	536	118	628	562	66	4.60	4.90
suburb	N	5.07	(1.78)	2444	(1032)	680	781	-101	641	744	-103	3.64	3.60
subway	N	6.68	(0.55)	1918	(1070)	509	640	-131	531	649	-118	3.35	3.70
suffer	V	4.00	(2.09)	2925	(1549)	614	458	156	570	513	57	4.50	4.88
suite	N	5.61	(1.59)	2737	(1430)	874	937	-63	866	930	-64	4.73	3.73
sunset	N	6.75	(0.93)	1423	(558)	494	631	-137	506	639	-133	3.57	5.90
supper	N	6.18	(1.25)	2106	(1442)	584	609	-25	584	609	-25	3.07	4.03
supply	B	4.18	(1.61)	2970	(2497)	504	524	-20	519	546	-27	4.77	5.50
surge	B	4.11	(1.89)	2939	(2316)	679	787	-108	676	771	-95	3.73	3.63
swan	N	6.64	(1.03)	2036	(1281)	540	653	-113	549	662	-113	3.33	3.38
swap	V	4.43	(1.95)	3247	(2133)	512	510	2	526	522	4	4.22	4.13
swear	V	4.32	(2.02)	2725	(1358)	603	526	77	615	570	45	4.01	6.13
swipe	B	5.30	(1.66)	2493	(1250)	619	586	33	639	616	23	3.08	5.28
sword	N	6.93	(0.38)	1451	(528)	510	681	-171	612	756	-144	4.42	4.33
syrup	N	6.57	(0.92)	1570	(704)	497	603	-106	497	603	-106	3.28	5.05
system	N	2.46	(1.64)	3125	(2028)	468	581	-113	508	602	-94	5.83	5.95
tack	B	6.43	(1.26)	2507	(1290)	517	522	-5	565	562	3	3.44	3.08
tact	N	2.86	(1.78)	2465	(1118)	643	681	-38	643	681	-38	2.88	3.28
tag	B	5.57	(1.45)	2403	(1266)	562	645	-83	570	638	-68	4.45	4.68
taint	B	3.36	(1.85)	2364	(872)	577	575	2	598	605	-7	3.18	3.30
talent	N	4.86	(1.76)	2504	(1517)	510	576	-66	531	589	-58	4.13	4.78
tangle	B	4.50	(1.82)	2723	(1549)	851	927	-76	742	813	-71	3.48	4.58
task	N	3.39	(1.69)	2858	(1537)	489	556	-67	519	564	-45	4.50	5.60
tatter	V	3.32	(2.39)	2360	(997)				628	737	-109	2.64	2.63
taunt	B	4.04	(1.83)	2785	(1586)	642	552	90	630	598	32	3.29	3.68
tavern	N	5.68	(1.68)	2445	(1195)	549	691	-142	549	691	-142	2.99	2.93
tea	N	6.61	(0.69)	1630	(1101)	458	547	-89	469	553	-84	3.97	4.95
teach	V	5.54	(1.57)	2200	(1210)	602	426	176	557	499	58	4.83	6.30
teem	V	2.68	(1.76)	4482	(4124)				678	764	-86	2.43	2.33
teeter	V	3.25	(1.96)	2497	(1309)	779	824	-45	779	824	-45	2.18	2.05
tell	V	4.00	(1.91)	2941	(1958)	622	477	145	601	506	95	5.56	6.40
tempo	N	3.68	(1.79)	2868	(1404)	493	598	-105	505	606	-101	3.49	3.55
tempt	V	3.57	(1.48)	3034	(1420)	695	553	142	666	616	50	3.71	5.20
tenant	N	5.25	(1.67)	2309	(1021)	519	623	-104	541	619	-78	3.21	3.98
tend	V	3.14	(1.65)	2875	(2006)	585	524	61	573	539	34	4.64	4.28
tendon	N	5.39	(1.87)	2271	(836)	580	682	-102	590	667	-77	3.07	3.30
tennis	N	6.79	(0.57)	1744	(1116)	476	594	-118	476	594	-118	3.81	5.10
terror	N	4.57	(1.91)	2659	(1329)	511	650	-139	515	651	-136	3.95	4.50
text	N	5.82	(1.42)	2169	(1001)	519	618	-99	520	617	-97	5.12	5.90
theme	N	2.25	(1.35)	2869	(1465)	454	584	-130	479	595	-116	4.28	5.00
theory	N	4.00	(1.92)	2287	(1669)	461	556	-95	473	557	-84	4.77	5.15
thief	N	6.29	(1.21)	1948	(1245)	519	619	-100	525	603	-78	3.83	4.80
thigh	N	6.36	(1.31)	1955	(1146)	642	725	-83	697	760	-63	3.91	5.54
thing	N	3.14	(2.05)	3541	(1622)	538	603	-65	541	560	-19	5.70	6.93
think	V	4.32	(2.20)	2338	(1201)	629	547	82	612	545	67	5.96	6.58
thorn	N	6.79	(0.57)	1696	(747)	745	870	-125	723	842	-119	3.64	4.33
threat	N	3.61	(1.93)	2901	(1690)	513	597	-84	519	583	-64	4.41	5.30
thrift	N	2.71	(1.41)	3268	(1480)	575	651	-76	575	651	-76	2.79	4.28
thrill	B	4.68	(1.94)	2600	(1315)	487	557	-70	572	591	-19	3.75	5.00
thrive	V	2.43	(1.35)	2853	(1268)	685	545	140	669	616	53	3.47	4.10
throb	V	5.07	(1.65)	2656	(2094)	732	673	59	674	728	-54	3.41	3.78
thud	B	4.64	(2.11)	3156	(3016)	641	710	-69	641	710	-69	2.67	2.90
thug	N	5.64	(1.79)	1828	(800)	561	611	-50	555	611	-56	3.39	5.30
tickle	V	6.29	(0.94)	2148	(978)	608	510	98	633	601	32	3.46	5.28
tire	B	6.79	(0.63)	1651	(1076)	462	547	-85	573	574	-1	4.53	5.48
toad	N	6.57	(1.10)	2674	(5698)	545	642	-97	574	653	-79	3.33	3.60
toast	B	6.63	(0.79)	1583	(576)	493	529	-36	521	550	-29	3.63	5.58
toil	B	3.68	(1.91)	2550	(1505)	668	627	41	668	627	41	2.57	2.83
tomato	N	6.86	(0.59)	1701	(908)	514	604	-90	529	615	-86	3.64	5.05
tomb	N	6.18	(1.02)	2008	(1092)	692	823	-131	692	821	-129	3.82	2.65
ton	N	3.86	(2.26)	3191	(2132)	563	626	-63	551	592	-41	4.35	4.38
tooth	N	6.69	(0.97)	1580	(678)	493	592	-99	525	579	-54	4.15	5.70
topic	N	2.57	(1.48)	3272	(1719)	536	608	-72	561	619	-58	4.80	6.53
topple	V	4.96	(1.50)	2505	(1334)	758	659	99	716	683	33	2.80	3.10
touch	B	5.32	(1.74)	2791	(1462)	531	516	15	541	528	13	4.69	6.40
tousle	V	2.71	(1.86)	3093	(3843)							1.04	2.05
tow	B	5.32	(1.54)	1876	(746)	495	525	-30	526	548	-22	3.51	4.35
tower	B	6.96	(0.19)	1983	(1363)	615	763	-148	603	747	-144	4.44	4.43
town	N	6.64	(0.62)	2155	(1660)	489	629	-140	497	630	-133	4.62	5.63
trait	N	3.89	(1.81)	2403	(1033)	597	654	-57	579	622	-43	3.75	4.30
tray	N	6.64	(1.16)	1576	(688)	503	638	-135	518	638	-120	3.64	5.53
tread	B	4.82	(1.81)	3456	(1613)	551	545	6	570	564	6	3.60	3.88
treaty	N	4.68	(1.83)	2360	(1103)	523	669	-146	539	663	-124	3.96	3.55
tremor	N	5.68	(1.31)	2200	(1343)	744	851	-107	717	807	-90	2.96	4.15
tribe	N	6.04	(1.10)	2434	(1596)	500	647	-147	525	653	-128	3.88	3.48
trivia	N	2.93	(1.76)	3195	(1733)	531	628	-97	531	628	-97	3.60	4.73
trophy	N	6.79	(0.63)	1818	(844)	556	705	-149	573	699	-126	3.45	4.65
trout	N	6.39	(0.99)	1688	(701)	492	591	-99	492	591	-99	3.29	4.00
truce	N	3.07	(1.84)	3009	(1281)	634	759	-125	634	759	-125	2.97	3.60
trudge	V	4.04	(2.10)	2627	(1358)							2.10	2.00
trunk	N	6.50	(0.96)	2232	(1017)	503	627	-124	513	620	-107	3.63	4.70
trust	B	4.25	(2.24)	2409	(1445)	547	459	88	560	484	76	4.56	6.48
truth	N	4.07	(1.92)	3110	(1778)	515	546	-31	518	548	-30	4.74	6.33
tube	N	6.15	(1.17)	1831	(874)	450	604	-154	450	604	-154	4.16	4.93
tuck	V	4.75	(1.60)	2590	(1058)	574	548	26	587	579	8	3.36	4.03
tulip	N	6.32	(1.42)	1713	(893)	660	741	-81	659	733	-74	2.90	3.78
tumor	N	5.21	(1.83)	2719	(1539)	521	622	-101	553	633	-80	3.39	3.90
turf	N	4.71	(2.00)	2601	(1286)	568	628	-60	568	628	-60	3.05	3.08
turkey	N	6.86	(0.45)	1348	(327)	480	547	-67	494	558	-64	4.19	4.30
tyrant	N	4.39	(1.91)	2203	(1492)	577	647	-70	635	702	-67	3.30	3.28
ulcer	N	4.04	(2.13)	2456	(960)	611	665	-54	627	658	-31	2.98	3.98
unify	V	4.54	(1.75)	2866	(2938)	677	651	26	564	631	-67	3.70	4.30
union	N	3.79	(1.93)	3311	(1607)	482	626	-144	491	624	-133	4.55	4.65
unit	N	3.18	(1.91)	3028	(1629)	458	590	-132	468	580	-112	4.84	4.83
unite	V	4.89	(1.91)	2839	(3223)	622	543	79	553	679	-126	4.93	4.75
unity	N	4.54	(1.75)	2844	(1592)	507	625	-118	507	625	-118	3.72	4.38
usage	N	2.64	(1.64)	2866	(2126)	504	570	-66	508	573	-65	4.20	4.15
vacate	V	4.32	(1.94)	3097	(3313)	775	663	112	717	700	17	2.69	3.13
valley	N	6.39	(1.07)	1749	(571)	543	697	-154	544	697	-153	4.41	4.90
valve	N	5.18	(1.87)	2437	(2414)	471	599	-128	481	596	-115	3.79	3.48
van	N	6.68	(0.86)	1727	(814)	556	656	-100	556	656	-100	4.67	5.40
vanish	V	5.18	(1.85)	2446	(2814)	602	537	65	591	614	-23	3.69	4.23
vanity	N	3.71	(2.11)	3085	(1797)	505	596	-91	505	596	-91	3.14	4.08
vary	V	3.11	(1.62)	2705	(1452)	590	565	25	573	589	-16	4.43	5.50
vase	N	6.54	(0.96)	2680	(4586)	554	656	-102	554	656	-102	2.73	4.20
veer	V	3.46	(1.97)	2686	(1553)	722	625	97	722	625	97	2.28	2.45
verb	N	3.54	(2.03)	3411	(2211)	525	624	-99	554	628	-74	3.48	5.10
vessel	N	5.59	(1.37)	2357	(1286)	528	698	-170	527	659	-132	3.80	3.45
vest	B	6.64	(0.78)	1826	(1092)	525	610	-85	584	640	-56	3.54	4.50
victim	N	5.52	(1.99)	1983	(1188)	482	567	-85	515	577	-62	4.39	4.85
vie	V	1.89	(1.42)	2947	(2016)	714	729	-15	711	731	-20	3.20	1.83
vigor	N	3.29	(1.86)	2662	(1808)	617	647	-30	617	647	-30	2.85	3.13
vine	N	6.07	(1.44)	2476	(1704)	504	647	-143	520	615	-95	3.52	4.05
virtue	N	2.89	(1.87)	3154	(2553)	548	608	-60	553	612	-59	3.78	3.88
virus	N	5.32	(1.59)	2660	(1530)	527	636	-109	569	660	-91	4.54	4.43
vision	N	5.04	(1.88)	2535	(1410)	455	560	-105	489	589	-100	4.41	5.38
vista	N	3.46	(2.13)	2842	(1592)	634	724	-90	641	727	-86	3.55	2.48
volume	N	4.86	(1.74)	2866	(1541)	458	580	-122	465	580	-115	4.68	6.15
vote	B	5.68	(1.56)	2067	(999)	491	486	5	512	536	-24	5.01	5.75
vow	B	3.18	(1.91)	2791	(1115)	551	575	-24	593	607	-14	3.41	3.73
vowel	N	5.32	(1.76)	3382	(2322)	568	687	-119	586	673	-87	3.28	3.70
voyage	N	5.44	(1.53)	2301	(1434)	533	685	-152	554	699	-145	3.44	3.73
wade	V	4.50	(1.91)	2859	(1374)	602	590	12	619	608	11	3.80	2.83
wagon	N	6.75	(0.80)	1654	(595)	623	762	-139	620	750	-130	3.63	4.10
wail	B	5.04	(1.79)	3224	(2765)	613	595	18	620	647	-27	3.14	3.28
waive	V	2.86	(2.01)	2944	(1342)	688	554	134	694	621	73	3.19	3.55
wallow	V	3.89	(1.97)	2595	(1344)	719	583	136	683	607	76	2.76	2.50
wander	V	4.93	(1.77)	2615	(1929)	609	459	150	581	543	38	3.90	4.18
wane	V	2.25	(1.67)	2554	(1827)	747	732	15	646	721	-75	2.69	2.43
warden	N	5.29	(2.05)	2892	(1542)	556	635	-79	583	649	-66	2.93	3.10
warn	V	4.07	(1.80)	2505	(1035)	621	466	155	693	702	-9	4.68	4.93
wart	N	6.61	(0.74)	2195	(1295)	621	680	-59	630	657	-27	2.82	2.68
wasp	N	6.21	(1.62)	1714	(730)	552	664	-112	568	669	-101	3.04	4.05
waste	B	5.44	(1.85)	2017	(847)	537	485	52	557	512	45	4.63	5.70
way	N	3.29	(2.09)	2626	(1153)	505	576	-71	514	580	-66	5.74	6.23
wealth	N	5.71	(1.41)	2225	(1362)	501	563	-62	501	563	-62	4.08	5.70
wean	V	2.46	(1.53)	2379	(1298)	786	609	177	713	646	67	3.35	2.23
weapon	N	6.29	(1.15)	1899	(689)	488	618	-130	484	571	-87	4.68	5.00
wed	V	5.07	(1.72)	2905	(1241)	778	852	-74	776	849	-73	4.19	3.33
week	N	4.00	(2.05)	3159	(1546)	548	668	-120	570	678	-108	5.26	6.85
weep	V	5.57	(1.71)	2112	(1982)	674	570	104	669	639	30	3.31	3.88
weigh	V	4.46	(2.05)	2864	(1845)	590	471	119	577	540	37	3.96	5.80
wheat	N	6.50	(1.04)	1828	(982)	513	619	-106	513	619	-106	3.61	5.08
whir	B	2.82	(1.79)	2271	(1113)				661	707	-46	2.37	2.15
wicker	N	3.93	(2.05)	2206	(1157)	673	755	-82	673	755	-82	2.58	2.68
width	N	5.04	(1.62)	2419	(973)	496	596	-100	506	599	-93	3.91	4.75
wield	V	3.71	(2.03)	2360	(800)	672	524	148	655	626	29	3.25	2.43
wife	N	6.68	(0.77)	1888	(1205)	550	571	-21	553	575	-22	4.66	5.68
wince	V	4.82	(1.79)	2073	(710)	650	579	71	683	635	48	2.87	2.85
window	N	6.64	(1.03)	1562	(758)	498	618	-120	533	593	-60	5.45	6.38
wit	N	3.46	(1.86)	1968	(820)	505	505	0	529	535	-6	3.72	3.65
work	B	4.89	(2.17)	2102	(1287)	549	454	95	544	490	54	5.90	6.73
world	N	6.79	(0.42)	1704	(786)	505	631	-126	508	633	-125	5.50	6.08
worth	Na 	2.21	(1.75)	3011	(1767)	602	582	20	602	582	20	4.91	5.00
wrath	N	4.39	(2.33)	2146	(975)	703	825	-122	703	825	-122	3.75	3.90
wreath	N	6.21	(1.40)	2055	(873)	618	739	-121	618	739	-121	2.46	2.95
wring	V	4.18	(1.85)	3093	(1788)	682	591	91	682	591	91	2.55	2.28
write	V	5.61	(1.73)	1927	(808)	595	448	147	870	894	-24	6.26	6.78
year	N	4.57	(2.39)	2356	(1648)	514	651	-137	546	663	-117	5.78	6.60
yearn	V	4.07	(2.02)	2512	(1372)	691	622	69	643	645	-2	2.96	4.00
yelp	B	5.32	(1.91)	1990	(952)	739	751	-12	759	767	-8	2.59	2.55
youth	N	5.11	(1.71)	2580	(1033)	492	634	-142	498	635	-137	4.17	5.28
zeal	N	2.71	(1.76)	2146	(834)	650	683	-33	650	683	-33	2.85	2.93
zip	V	5.46	(2.06)	2806	(1422)	496	573	-77	504	575	-71	4.28	5.15
zoom	V	4.86	(2.09)	2655	(1290)	485	554	-69	504	570	-66	3.78	4.33
													
													
													
													
													
													
													
													
													
													
													
													
													
													
					
					
					
					
					
					
					
					
					
					
					
					
a  Item has adjective usage Francis & Kucera (1982).					
b No entry indicates the uninflected form is not in the HAL matrix.  					
c No entry indicates that this word (inflected or uninflected) is not in the HAL matrix.					
